沈沈	しんしん
沈箱	じんばこ
沈菜	キムチ
沓手鳥	ほととぎす
沖膾	おきなます
沙子	いさご
沙穀椰子	さごやし
沙羅薬	ざらめきぐすり
沙翁	シェークスピア
沙蚕	ごかい
沙魚	はぜ
没分暁漢	わからずや
沢漆	とうだいぐさ
沢瀉	おもだか
沢胡桃	さわぐるみ
沢蒜	ねびる
沢鵯	さわひよどり
河内	かわち／ハノイ
河原	かわら
河岸	かし
河童	かっぱ
河豚	ふぐ
河貝子	かわにな
河骨	こうほね
沸沸	ぶつぶつ
油桃	つばいもも
油点草	ほととぎす
油照	あぶらでり
油石灰	セメント
油風	あぶらまじ
治部煮	じぶに
沼狸	ヌートリア
沿階草	じゃのひげ
法	フラン
法主	ほっす
法体	ほったい
法堂	はっとう
法夫満	ホフマン
法郎	フラン
法郎斯	フランス
法鼓	ほっく
泛子	うき
泡沫	うたかた
泡糖	カルメラ
泡銭	あぶくぜに
波哥達	ボゴタ
波士敦	ボストン
波布	はぶ
波徳里各	プエルトリコ
波斯	ペルシャ
波斯菊	はるしゃぎく
波止場	はとば
波羅的	バルチック
波落戸	ごろつき・ならずもの
波蘭	ポーランド
波里非	ボリビア
泥梨	ないり
泥濘	ぬかるみ
泥炭	すくも
泥犂	ないり
泥胡菜	きつねあざみ
泥部	はつかしべ
泥鰌	どじょう
注連縄	しめなわ
注連貰	しめもらい
注連飾り	しめかざり
泰	タイ
洋傘	こうもり
洋刀	サーベル
洋剣	サーベル
洋墨	インク
洋妾	らしゃめん
洋杯	コップ
洋灯	ランプ
洋玉蘭	たいさんぼく
洋琴	ピアノ
洋酒	ジン
洒落	しゃれ
洗膾	あらい
洗魚	あらい
洟垂れ	はなたれ
洪牙利	ハンガリー
洪都拉斯	ホンジュラス
活花	いけばな
活計	たつき
流石	さすが
流行	はやり
流行目	はやりめ
流行眼	はやりめ
流鏑馬	やぶさめ
浄海坊	じょうかいぼん
浄衣	じょうえ
浅傷	あさで
浅滅紫	うすけしむらさき
浅瓜	しろうり
浅甕	さらけ
浅茅	あさぢ
浅葱	あさつき
浜木綿	はまゆう
浜梨	はまなす
浜茄子	はまなす
浜鷸	はましぎ
浣熊	あらいぐま
浦回	うらみ
浦塩斯徳	ウラジオストク
浦廻	うらみ
浦曲	うらみ
浪花	なにわ
浪華	なにわ
浪速	なにわ
浮つく	うわつく
浮塵子	うんか
浮子	うき
浮気	うわき
浮石糖	カルメラ
浮腫	むくみ
浮萍	うきくさ
浮薔	みずあおい
浮鮴	うきごり
浴槽	ゆぶね
浴衣	ゆかた
海人	あま
海人草	まくり
海仁草	まくり
海克	ハーグ
海原	うなばら
海参	いりこ
海嘯	つなみ
海地	ハイチ
海女	あま
海州常山	くさぎ
海布	め
海扇	ほたてがい
海星	ひとで
海月	くらげ
海松	みる
海松布	みるめ
海松貝	みるがい
海栗	うに
海桐花	とべら
海涅	ハイネ
海燕	たこのまくら
海牙	ハーグ
海狗	おっとせい
海狸	ビーバー
海猟	らっこ
海獺	らっこ
海盤車	ひとで
海石榴	つばき
海石榴市	つばいち
海神	わたつみ
海索麺	うみぞうめん
海老	えび
海胆	うに
海舌	くらげ
海苔	のり
海若	わたつみ
海蘊	もずく
海蘿	ふのり
海蛆	ふなむし
海蛤	うむき
海螺	つぶ
海豚	いるか
海象	せいうち
海豹	あざらし
海路	うなじ
海酸漿	うみほおずき
海金砂	かにくさ
海鏡	つきひがい
海防	ハイフォン
海雲	もずく
海鞘	ほや
海頓	ハイドン
海馬	あしか／せいうち／たつ/のおとしご／とど
海驢	あしか
海髪	いぎす／おごのり
海鰻	あなご
海鷂魚	えい
海鼠	なまこ
海鼠子	このこ
海鼠腸	このわた
涅色	くりいろ
消梨	みずなし
消渇	しょうかち
淋巴	リンパ
淋巴腺	リンパセン
淋滲	つつげ
淑景舎	しげいしゃ
淘金	ゆりがね
淡漬	あまづけ
淡竹	はちく
淡緑	うすみどり
深傷	ふかで
深山	みやま
深山樒	みやましきみ
深山颪	みやまおろし
深沓	ふんごみ
深紅	こきべに・しんく
深緋	こきあけ
深雪	みゆき
混凝土	コンクリート
混合酒	カクテル
添水	ソウズ
清し女	すがしめ
清器	おかわ
清搔	すががき
清水	しみず
清汁	すましじる
清白	すずしろ
清箱	しのはこ
渋団扇	しぶうちわ
渚鳥	すどり
減上	めりかり
渟足柵	ぬたりのサク
温い	ぬるい
温和しい	おとなしい
温灰	ぬくばい
温石	おんじゃく
温突	オンドル
渾名	あだな
湯女	ゆな
湯巻	いまき
湯帷子	ゆかたびら
湯槽	ゆぶね
湯熨	ゆのし
湯熨斗	ゆのし
湿湿	じめじめ
満俺	マンガン
満剌加	マラッカ
満天星	はくちょうげ／どうだん/つつじ
満江紅	あかうきくさ
満満	なみなみ
溜込	たらしこみ
溝三歳	みそさざい
溝板	どぶいた
溝貝	どぶがい
滑滑	ぬめぬめ
滴滴	たらたら
滷汁	にがり
漁父	むらぎみ
漁翁	むらぎみ
漆姑草	つめくさ
漆瘡	うるしかぶれ
漏斗	じょうご
漏穴	くけあな
漏蘆	ひごたい
演し物	だしもの
漢人	あやひと
漢堡	ハンブルク
漢委奴国王	かんのわのなのくにおう
漢心	からごころ
漢意	からごころ
漢才	からざえ
漢竹	からたけ
漢織	あやはとり
漫事	すずろごと
漫漫	ぶらぶら
漫言	みだりごと
漫識特	マンチェスター
漬柿	あわしがき
漸漸	ようよう・だんだｎ
潜女	かずきめ
潮汁	うしおじる
潮泡／潮沫）	しおなわ
澪標	みおつくし
澱看席	よどみのせき
澳門	マカオ
濁声	だみごえ
濁酒	どぶろく
濁醪	どぶろく
濃漿	こんず
濃絵	だみえ
濃餅汁	のっぺいじる
濠太剌利	オーストラリア
濯ぐ	ゆすぐ
瀉腹	くだりばら
火傷	やけど
火光	かぎろい
火地	フエゴ
火床	ほど
火焼屋	ひたきや
火熨斗	ひのし
火酒	ウォッカ
火銃	ほづつ
火魚	かながしら
灯台木	みずき
灯台躑躅	どうだんつつじ
灯心	とうすみ
灯油	ともしあぶら
灯火	ともしび
灰汁	あく
灰神楽	はいかぐら
灰酒	あくざけ
灼然	いやちこ
炒飯	チャーハン
炙牛肉	ローストビーフ
炭斗	すみとり
点す	さす
点火	とぼし
点点	ちょぼちょぼ
点者	てんじゃ
点茶	たてちゃ
点茶盤	テーブル
為人	ひととなり
為体	ていたらく
為所	しどころ
為手	して
為替	かわせ
為登糸	のぼせいと
烏克蘭	ウクライナ
烏帽子	えぼし
烏干達	ウガンダ
烏拉乗	ウルグアイ
烏拉嶺	ウラル
烏拉爾	ウラル
烏敢大	ウガンダ
烏木	こくたん
烏樟	くろもじ
烏玉	ぬばたま
烏珠	ぬばたま
烏竹	くろちく
烏臼	なんきんはぜ
烏芋	くわい
烏草樹	さしぶ
烏豆	くろまめ
烏賊	いか
烏魯木斉	ウルムチ
烽火	のろし
焙ずる	ほうずる
焠す	なます
無価	むげ
無功用	むくゆう
無名指	ななしゆび
無射	ぶえき
無布施経	ふせないきょう
無患子	むくろじ
無情い	つれない
無礼	なめ
無神狗	やまいぬ
無花果	いちじく
無言	しじま
無頼	ごろつき
焦爾	ジュール
然う	そう
然して	さして
然様	さよう
然様なら	さようなら
然然	しかじか
然程	さほど
然迄	さまで
煎汁	いろり
煙火	はなび
煙管	キセル
煙草	タバコ
煮凝	にこごり
煮端	にばな
熊の胆	くまのい
熊啄木鳥	くまげら
熊川	コモガイ
熊猫	パンダ
熊葛	くまつづら
熊襲	くまそ
熊谷草	くまがいそう
熊野	ゆや
熟寝	うまい
熟熟	つくづく／つらつら
熟瓜	ほぞち
熟田	こなた
熟鮨	なれずし
熨斗	のし
熨斗目	のしめ
熨斗蚫	のしあわび
熨斗鮑	のしあわび
熬海鼠	いりこ
熱燗	あつかん
熾火	おきび
燐寸	マッチ
燕子花	かきつばた
燕魚	とびえい
燗酒	かんざけ
燧石	ひうちいし
燭光	カンデラ
燭魚	はたはた
燻柿	ふすべがき／くすべがき
燻革	ふすべがわ／くすべがわ
爆口	はぜぐち
爆竹	はなび
爆米	はぜ
爪哇	ジャワ
爪紅	つまぐれ
爰許	ここもと
爵牀	きつねのまご
父母	かぞいろは
爾白爾	ルーブル
片尼	ペニー
片才	かたかど
片方	かたえ
片木	へぎ
片田舎	かたいなか
片秀	かたほ
片膚	かたはだ
片辺	かたほとり
片靨	かたえくぼ
版位	へんに
牙婆	すあい
牙床	くれどこ
牙歯草	ひるむしろ
牙買加	ジャマイカ
牛宿	いなみぼし
牛尾菜	しおで
牛尾魚	こち
牛津	オックスフォード
牛皮凍	へくそかずら
牛皮消	いけま
牛筋草	おひしば
牛縻	はなづら
牛肉焼物	ビーフステーキ
牛膝	いのこずち
牛西蘭	ニュージーランド
牡蠣	かき
牴牾	もどき
牴牾しい	もどかしい
特牛	ことい・こというし
牽牛花	あさがお
犇犇	ひしひし
犠牲	いけにえ
犢鼻褌	ふんどし
犬の陰囊	いぬのふぐり
犬児	えのこ
犬公方	いぬくぼう
犬子	えのこ
犬榧	いぬがや
犬樟	いぬぐす
犬橇	のそ
犬蓼	いぬたで
犬黄楊	いぬつげ
狂公子	ハムレット
狂花	あだばな
狂詩曲	ラプソディー
狐日和	きつねびより
狐罠	きつねわな
狐臭	わきが
狐薊	きつねあざみ
狗尾草	えのころぐさ
狗母魚	えそ
狗筋蔓	なんばんはこべ
狗舌草	さわおぐるま
狗花椒	ふゆざんしょう
狩人	かりゅうど／かりうど
狩猟豹	チーター
狩衣	かりぎぬ
独り法師	ひとりぼっち
独り相撲	ひとりずもう
独楽	こま
独楽鼠	こまねずみ
独活	うど
独脚蜂	きばち
独逸	ドイツ
狭匙	せっかい
狭衣	さごろも
狭間	はざま
狭霧	さぎり
狼尾草	ちからしば
狼煙	のろし
狼藉日	ロウジャクニチ
猛者	もさ
猟人	かりゅうど
猟夫	さつお
猟男	さつお
猟虎	らっこ
猪牙	チョキ
猪牙船	ちょきぶね
猪籠草	うつぼかずら
猴酒	さるざけ
猶太	ユダヤ
猿公	えてこう
猿子	ましこ
猿真似	さるまね
猿麻桛	さるおがせ
獅噛	しがみ
獅子国	スリランカ
獅子頭	ししがしら
獺虎	らっこ
玄人	くろうと
玄参	ごまのはぐさ
玄孫	やしゃご
玄蕃寮	げんばりょう
玉柏	まんねんすぎ
玉環菜	ちょろぎ
玉章	たまずさ
玉筋魚	いかなご
玉簪花	たまのかんざし／ぎぼうし
玉蕈	しめじ
玉蕊	さわふじ
玉蘭	はくもくれん
玉蜀黍	とうもろこし
玉蝉花	はなしょうぶ
玉螺	つめたがい
玉鈴花	はくうんぼく
玉響	たまゆら
王不留行	どうかんそう
王余魚	かれい
王瓜	からすうり
王茸	しめじ
玖瑪	キューバ
玖馬	キューバ
玩具	おもちゃ
玫瑰	はまなす
玻里非	ボリビア
珈琲	コーヒー
珊米突	センチメートル
珍珠花	ゆきやなぎ
珍珠菜	おかとらのお
珠鶏	ほろほろちょう
班烈多	ハムレット
班田	あかちだ
現世	うつしよ
現人	うつせみ
現身	うつしみ
琉球児	リキュール
琳閣倫	リンカーン
琴柱	ことじ
瑞典	スウェーデン
瑞士	スイス
瑞西	スイス
瑞香	じんちょうげ
瑟抜私窒安	セバスチャン
瑠璃鳥	るり
瑣格刺底	ソクラテス
瑪利亜	マリア
瑪理花	あじさい
瑪理蘭	メリーランド
瑪金叨斯	マキントッシュ
瑪雷西亜	マレーシア
瓊矛	ぬほこ
瓊脂	ところてん
瓊音	ぬなと
瓜姆	グアム
瓢の実	ひょんのみ
瓢虫	てんとうむし
瓦侖	ガロン
瓦徳	ワット
瓦斯	ガス
瓦格納	ワグナー
瓦稜薩	バレンシア
瓦羅牟	グラム
瓦落	がらがら
瓦蘭姆	グラム
瓶子	へいじ
瓶爾小草	はなやすり
甃石	しきいし
甘海苔	あまのり
甘煮	うまに
甘田	あまきだ
甘葛	あまづら
甘蔖	さとうきび
甘蕉	バナナ
甘藷	さつまいも
甘野老	あまどころ
甘露子	ちょろぎ
甚三紅	じんざもみ
甚振る	いたぶる
甚雨	ひさめ
甜橙	オレンジ
甜瓜	まくわうり
生え抜き	はえぬき
生き甲斐	いきがい
生さぬ仲	なさぬなか
生一本	きいっぽん
生世話	きぜわ
生姜	しょうが
生憎	あいにく
生業	なりわい
生海布	なまめ
生渋	きしぶ
生疵	なまきず
生皮苧	きびそ
生直	きすぐ
生真面目	きまじめ
生節	なまりぶし
生簀	いけす
生絹	すずし
生蕎麦	きそば
生薑	しょうが
生血	のり
生飯	さば
生馬	いけま
生魑魅	いきすだま
産土	うぶすな
産土神	うぶすながみ
産衣	うぶぎ
産霊神	むすびのかみ
田中螺	たつび
田人	たうど
田字草	うきくさ
田舎	いなか
田荘	たどころ
田雲雀	たひばり
田鳧	たげり
田鶴	たず
甲乙	かるめる
甲子	きのえね
甲斐	かい
甲斐性	かいショウ
甲斐甲斐しい	かいがいしい
甲斐絹	かいき
甲矢	はや
甲虫	かぶとむし
甲谷佗	カルカッタ
男伊達	おとこだて
男茎	おはせ
男郎花	おとこえし
男鰥	おとこやもめ
画工司	えだくみのつかさ
画韋	えがわ
畔道	あぜみち
畔頭	くろがしら
畢宿	あめふりぼし
畢撤	ピサ
番匠屋	ばんじょうや
番瀝青	ペンキ
番紅花	サフラン
番鳥	つがいどり
番鴛鴦	つがいおし
畳紙	たとうがみ
疝	しらたみ
疣蛙	いぼがえる
疫病	えやみ
疫病草	えやみぐさ
疵物	きずもの
疾い	はやい
疾うに	とうに
疾風	はやて
病葉	わくらば
痘痕	あばた
痘瘡	もがさ
痩ける	こける
痴事	しれごと
痴絵	おこえ
痿痢	しびり
瘡瘡	くも
瘡蓋	かさぶた
瘧草	えやみぐさ
癭蜂	たまばち
発条	ばね／ぜんまい
発船	ふなだち
白令	ベーリング
白前	すずめのおごけ
白南風	しろはえ
白及	しらん
白地	あからさま
白女	しゃれおんな
白妙	しろたえ
白屈菜	くさのおう
白朮	おけら
白朮祭	おけらまつり
白柳樹	ポプラ
白栲	しろたえ
白梨樹	うらじろのき
白楊	はこやなぎ
白檜曾	しらびそ
白浪	しらなみ
白湯	さゆ
白灯蛾	しろひとり
白熊	はぐま
白痢	なめ
白癜	しろなまず
白癩	しらはたけ
白癬	しらくも
白眼	さめ
白禿瘡	しらくも
白粉	おしろい
白粉花	おしろいばな
白耳義	ベルギー
白膠木	ぬるで
白芋	はすいも
白芝	よろいぐさ
白花菜	ふうちょうそう
白英	ひよどりじょうご
白茅	ちがや
白菜	パクチョイ
白薇	ふなばらそう・まかご
白襖	しらあお
白襲	しらがさね
白辛樹	あさがら
白酒	しろき
白雨	ゆうだち
白露西亜	ベラルーシ
白面	しらふ
白頭翁	おきなぐさ
白馬	あおうま
白髪	しらが
白髪太郎	しらがたろう
白魚	にごい
百世	ももよ
百両金	からたちばな
百代	ももよ
百千	ももち
百合	ゆり
百合鷗	ゆりかもめ
百夜	ももよ
百敷	ももしき
百日紅	さるすべり
百済	くだら
百磯城	ももしき
百篝	ももかがり
百脈根	みやこぐさ
百舌	もず
百舌勘定	もずカンジョウ
百足	むかで
百部	びゃくぶ・ほとずら
百里斯	ベリーズ
百里香	タイム
百重	ももえ
皁莢	さいかち
的木児	ティモール
的波里	トリポリ
皆焼	ひたつら
皇女	みこ
皇子	みこ
皇神	すめがみ
皐月	さつき
皮茸	こうたけ
皺腹	しわばら
皿鉢	さわち
益母草	めはじき
益無し	ようなし
益益	ますます
益荒男	ますらお
盗汗	ねあせ
盛相	もっそう
盟神探湯	くかたち
監物	けんもつ
盤渉調	ばんしきちょう
盤秤	さらばかり
盤谷	バンコク
盤領	あげくび
盧旺達	ルワンダ
盧梭	ルソー
盧森堡	ルクセンブルク
目合	まぐわい
目差	まなざし
目弾	めはじき
目指	まなざし
目癈	めしい
目眩	めまい
目翳	ひ
目脂	めやに
直垂	ひたたれ
直心	ひたごころ
直様	すぐさま
直歳	シッスイ
直火	じかび
直衣	のうし
直足袋	じかたび
直路	ひたみち
直違	すじかい
直面物	ひためんもの
相好	ソウゾウ
相撲	すもう
相模	さがみ
相部屋	あいべや
省沽油	みつばうつぎ
眉児豆	いんげんまめ
眉尖刀	なぎなた
眉庇	まびさし
眉相	まみあい
看々臘月尽	みよみよろうげつつく
看一	ちょっと
看督長	かどのおさ
看経	カンキン
看麦娘	すずめのてっぽう
県主	あがたぬし
県召	あがためし
真似	まね
真具	まつぶさ
真化	しんけ
真奪	しんばい
真東風	まこち
真田紐	さなだひも
真田虫	さなだむし
真砂	まさご
真秀	まほ
真章魚	まだこ
真葛	さねかずら
真蒸し	まぶし
真薦	まこも
真面	まとも
真面目	まじめ
真風	まじ
眠蔵	めんぞう
眠蚕	いこ
眩暈	めまい
眼子菜	ひるむしろ
眼差	まなざし
眼張	めばる
眼指	まなざし
眼旗魚	めかじき
眼路	めじ
眼鏡	めがね
眼間	まなかい
着心地	きごこち
着衣始	きそはじめ
睡菜	みつがしわ
睡蓮	ひつじぐさ
睦月	むつき
睦言	むつごと
睨める	ねめる
睫毛	まつげ
瞳瞳	とうとう
瞽女	ごぜ
瞿麦	なでしこ／せきちく
矢作	やはぎ
矢叫	やたけび
矢場	やにわ
矢籠	しこ
矢絣	やがすり
矢飛白	やがすり
知客	しか
知更雀	こまどり
知母	はなすげ
知章	ともあきら
矩計図	かなばかりず
短手	しのびで
矮鶏	チャボ
矮鹿	まめじか
石伏魚	ごり
石城	いしき／いわき
石塊	いしころ
石子	いしなご
石投	いしなご
石持	こくもち
石斑魚	うぐい
石松	ひかげのかずら
石楠花	しゃくなげ
石榴	ざくろ
石槨	いしき／いわき
石決明	あわび
石漆	せしめうるし
石竜子	とかげ
石竜牙草	いしもちそう
石竹	からなでしこ
石胡萎	ちどめぐさ
石花	せ
石花菜	てんぐさ
石茸	いわたけ
石蒜	ひがんばな
石蓴	あおさ
石蕊	はなごけ
石蕗	つわぶき
石蚕	いさごむし
石見	いわみ
石陰子	かせ
石韋	ひとつば
石首魚	いしもち
石鹸玉	しゃぼんだま
砂利	じゃり
砂滑	すなめり
砂糖天麩羅	ドーナツ
砥粉色	とのこいろ
砲音	つつおと
破垣	やれがき
破天連	バテレン
破礼	ばれ
破落戸	ごろつき
硝子	ガラス
硫黄	いおう
碾臼	ひきうす
磐座	いわくら
磚子苗	いぬくぐ
磨硝子	すりガラス
磨臼	すりうす
磯城	しき
磯蚯蚓	いそめ
磯魚	いさな
礬水	どうさ
礼陰	ライン
祈年	としごい
祈年祭	としごいのまつり
祈狩り	うけいがり
祓殿	はらえどの
祖 母	おおば
祖父	おおじ
祝女	のろ・はふりめ
祝歌	ほぎうた
祝言人	ほかいびと
祝詞	のりと／ほぎご と
神冠	かみこうぶり
神子	みこ
神実	かんざね
神巫	いちこ
神庫	ほくら
神戸	かんべ
神楽	かぐら
神楽月	かぐらづき
神籠石	こうごいし
神籬	ひもろぎ
神輿	みこし
神酒	みき
神馬	じんめ
神馬藻	ほんだわら
祥瑞	しょんずい
禊萩	みそはぎ
禍事	まがごと
禍神	まがかみ
禍言	まがごと
福特	フォード
福礼門	フリーマン
禾手	のぎで
秀枝	ほつえ
秋入梅	あきついり
秋刀魚	さんま
秋日和	あきびより
秋桜	コスモス
秋楡	あきにれ
秋沙	あいさ
秋波	ながしめ
秋渇	あきかわき
秋蚕	あきご
秋黴雨	あきついり
科威都	クウェート
科白	せ りふ
秘色	ひそく
秘露	ペルー
秦皮	とねりこ
秧鶏	くいな
称辞	たたえごと
移徙	わたまし
稍稍	やや
稚児	ちご
稚子	みずこ
稚海藻	わかめ
稚鰤	わらさ
稜威	いつ
種種	くさぐさ
稲幹	いながら
稲架	はさ
稲熱病	いもちビョウ
稲積	にお
稲立毛	いなたちげ
稲舂虫	いねつきむし
稲荷	いなり
稲魂	うかのみたま
稲魂女	うかのめ
穆爾	ムーア
積丹竹	しゃこたんちく
穎割れ	かいわれ
穏斯	オンス
究竟	くっきょう
空五倍子	うつぶし
空勘文	うつぼかもん
空木	うつぎ
空柴	うつぶし
空梅雨	からつゆ
空穂	うつぼ
空籤	からくじ
空薫	そらだき
空鬮	からくじ
突尼斯	チュニス
窃窃	こそこそ
窃衣	やぶじらみ
窒扶斯	チフス
窩主	けいず
窩主買	けいずかい
窶窶しい	やつやつしい
竈食い	へぐい
立ち退く	たちのく
立人	たちうど
立付	たっつけ
立女形	たておやま
立纓	りゅうえい
立脱耳	リットル
立鼓	りゅうご
竜爪稗	しこくびえ
竜胆	りんどう
竜葵	うみほおずき
竜蝦	いせえび
竜蝨	げんごろう
竜髭菜	アスパラガス
章魚	たこ
童巫女	わらわみこ
童巫子	わらわみこ
童男	おぐな
童謡	わざうた
端白	つまじろ
端端	つまづま
端色	はしたいろ
端食	はしばみ
竹刀	しない
竹柏	なぎ
竹根蛇	ひばかり
竹瓮	たっぺ
竹皺	たけしぼ
竹筒	ささえ
竹箸魚	あじ
竹節虫	ななふし
竹篦	しっぺい
竹篦返し	しっぺがえし
竹籤	たけひご
竹輿舁	かごかき
竹麦魚	ほうぼう
笈摺	おいずる
笊籬	いかき
笊蕎麦	ざるそば
笑尉	わらいじょう
笑靨花	しじみばな
笑顔	えがお
第希蘭	テヘラン
筆忠実	ふでまめ
筆頭菜	つくし
等閑	なおざり
筋違	すじかい
答拝	たっぱい
筥陶司	はこすえのつかさ
筬虫	おさむし
箇失密	カシミール
箒星	ほうきぼし
箒木	ほうきぎ／ははきぎ
箒草	ほうきぐさ
箕宿	みぼし
箕被	みかずき
算盤	そろばん
箝げる	すげる
箱梯子	はこばしご
節季候	せきぞろ
節木樵	せちぎこり
築山	つきやま
築牆	ついジ／ついがき
篠の子	すずのこ
篠懸の木	すずかけのき
篠竹	ささたけ／すずたけ
簀垣	すがき
簀巻	すまき
簓桁	ささらげた
簾名残	すだれなごり
籃球	バスケットボール
籐球	セパタクロー
籟初	ふきぞめ
籠句	ロック
籠球	バスケットボール
籬垣	ませがき
籬架菊	ませぎく
米利堅	メリケン
米勒	ミュラー
米櫃	こめびつ
米突	メートル
米粉	ビーフン
米細勒	ミシュレ
米蘇利	ミズリー
米詩干	ミシガン
粉粥	ふずく
粗栲	あらたえ
粗榧	いぬがや
粗目	ざらめ
粗目雪	ざらめゆき
粗薦	あらこも／あらごも
粘土	へなつち
粘葉装	でっちょうそう
粛慎	みしはせ
粟米草	ざくろそう
粳稲	うるしね
糅飯	かてめし
糖酒	ラム
糠蝦	あみ
糯米	もちごめ
糯粟	もちあわ
糴取	せどり
糶取	せどり
糶市	せりいち
糸巻鱏	いとまきえい
糸杉	キプロス
糸瓜	へちま
糸縒鯛	いとよりだい
糸葱	あさつき
糸蜻蛉	いととんぼ
糸遊	いとゆう
糸魚	いとよ
約但	ヨルダン
約翰	ヨハネ
紅南瓜	きんとうが
紅型	びんがた
紅娘	てんとうむし
紅樹	おひるぎ
紅殻	ベンガラ
紅玉	ルビー
紅白粉	べにおしろい
紅糟粥	うんぞうがゆ
紅絹	もみ
紅菜	とさかのり
紅菰	べにたけ
紅葉	もみじ
紅葉卸し	もみじおろし
紅葉狩り	もみじがり
紅葉葵	もみじあおい
紅藍花	べにばな
紅蜀葵	もみじあおい
紅鶸	べにひわ
紋甲烏賊	もんごういか
納所	ナッショ
納斯欽	ラスキン
納涼	すずみ
納爾孫	ネルソン
納音	ナッチン
紐育	ニューヨーク
紐頓	ニュートン
紕う	まよう
紗綾	さや
紙屋紙	こうやがみ
紙捻	こより
紙撚	こより
紙礫	かみつぶて
紙縒	こより
紙衣	かみこ
紙鑢	かみやすり
紙魚	しみ
紙鳶	たこ
素人	しろうと
素地	きじ
素掛威	すがけおどし
素朧	そぼろ
素湯	さゆ
素破	すわ
素見す	ひやかす
素面	しらふ
素馨	ジャスミン
素魚	しろうお
紡錘	つむ
索麵	そうめん
紫丁香花	ライラック
紫参	はるとらのお
紫松	いちい
紫繍毬	あじさい
紫羅欄花	あらせいとう
紫茉莉	おしろいばな
紫荊	はなずおう
紫菜	あまのり
紫萁	ぜんまい
紫萼	ぎぼうし
紫薇	さるすべり
紫金牛	やぶこうじ
紫陽花	あじさい
紫雲英	れんげそう／げんげ
紫雲草	すずむしそう
紫香楽宮	しがらきのみや
細枝	しもと
細流	せせらぎ
細瓮	ささべ
細石	さざれいし
細細里	シシリー
細螺	きさご
細雪	ささめゆき
細魚	さより
紺珠	かんじゅ
終夜	よもすがら
終日	ひねもす／ひもすがら
経師屋	きょうじや
経帷子	キョウかたびら
経糸	たていと
経緯	いきさつ
経行	きんひん
結政所	かたなしどころ
結綿	ゆいわた
結解状	けちげじょう
絞股藍	あまちゃづる
絡新婦	じょろうぐも
継子	ままこ
継母	ままはは
継粉	ままこ
続断	なべな
続飯	そくい
綜麻	へそ
綜麻繰り	へそくり
綟子	もじ
綟網	もじあみ
維也納	ウィーン
維廉底爾	ヴィクトリア
維納	ウイーン
綱麻	つなそ
網結	あみすき
綽名	あだな
綾子	リュウズ
緇門	くろかど
緊と	ひしと
緊唇	あくち
緊緊	ぴしぴし
緋水鶏	ひくいな
緋秧鶏	ひくいな
緋縮緬	ヒぢりめん
緋衣	あけごろも
総桜	ふさざくら
総総	ふさふさ
総角	あげまき
緑啄木鳥	あおげら
緑豆	やえなり
緑青	ロクショウ
緑鳩	あおばと
緒総	おぶさ
線滞	レース
線虫	はりがねむし
編木	びんざさら
緩火	ぬるび
緬甸	ビルマ
緯糸	ぬきいと／よこいと
練墨	こねずみ
縄暖簾	なわのれん
縄綯	なわない
縒襁	ひむつき
縕袍	どてら
縛める	いましめる
縦令	たとい／たとえ
縦褌	たてみつ
縮緬	ちりめん
縮緬雑魚	ちりめんじゃこ
縮縫	いせ
縮羅	しじら
縵面	なめ
縹緻	きりょう
縹色	はなだいろ
縹草	はなだぐさ
績苧	うみお
績麻	うみお
繁吹	しぶき
繁縷	はこべ／はこべら
繁繁	しげしげ
繃標烏	ポンペイウス
繊弱	ひわず
繊細い	かぼそい
繡眼児	めじろ
纈草	かのこそう
纏頭	はな
罌粟	けし
罔象	みずは
罕得爾	ヘンデル
置賜紬	おいたまつむぎ
羅凌士	ローレンス
羅宇	ラオ
羅府	ロサンゼルス
羅斯福	ルーズベルト
羅漢松	いぬまき
羅漢柏	あすなろ
羅蘭	ロラン
羅西尼	ロッシーニ
羅該児	ラッセル
羅馬	ローマ
羅馬尼亜	ルーマニア
羊乳	つるにんじん
羊机子	おおさんざし
羊栖菜	ひじき
羊歯	しだ
羊蹄	ぎしぎし
羊躑躅	もちつつじ
羊駝	ラマ
羊駱駝	アルパカ
美し国	うましくに
美人局	つつもたせ
美作	みまさか
美女桜	バーベナ
美豆良	みずら
羚羊	かもしか
羞悪	しゅうお
羽子	はね
羽球	バドミントン
羽礼須多院	パレスチナ
羽蝨	はじらみ
羽隠虫	はねかくし
羽魚	かじき
翁加里亜	ハンガリー
翁草	おきなぐさ
翌檜	あすなろ
翡翠	かわせみ
翹揺	げんげ
翻筋斗	もんどり
翻車魚	まんぼう
翼宿	たすきぼし
老女	おうな
老弥児	ミル
老成	ひね
老次	おいなみ
老海鼠	ほや
老科	ロック
老舗	しにせ
老虎花	れんげつつじ
老酒	ラオチュウ
老鴉瓜	からすうり
考老来桂	コロラド
考老母	コロンボ
耆那教	ジャイナキョウ
耳漏れ	みみだれ
耳環	みみわ
耳許	みみもと
耶悉茗	ジャスミン
耶路撒冷	エルサレム
聒聒児	くつわむし
聖意勒納	セントヘレナ
聖教	しょうぎょう
聖林	ハリウッド
聖路易	セントルイス
聞説	きくならく
聞道	きくならく
聴す	ゆるす
聴牌	チンパイ
肉刺	まめ
肉汁	スープ
肉芽	にくげ
肌理	きめ
股座	またぐら
股引	ももひき
股立	ももだち
肥担桶	こえたご
肩巾	ひれ
肩衣	かたぎぬ
肬取木	いぼたのき
